Clefable,"['Double Slap', 'Metronome', 'Minimize', 'Sing', 'Defense Curl', 'Growl', 'Light Screen', 'Pound', 'Strength', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Solar Beam', 'Thunderbolt', 'Thunder', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Fire Blast', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Double Slap', 'Metronome', 'Minimize', 'Sing', 'Defense Curl', 'Growl', 'Light Screen', 'Pound', 'Strength', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Solar Beam', 'Thunderbolt', 'Thunder', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Fire Blast', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Vulpix,"['Ember', 'Tail Whip', 'Quick Attack', 'Roar', 'Confuse Ray', 'Flamethrower', 'Fire Spin', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Ember', 'Tail Whip', 'Quick Attack', 'Roar', 'Confuse Ray', 'Flamethrower', 'Fire Spin', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Ninetales,"['Ember', 'Quick Attack', 'Roar', 'Tail Whip', 'Confuse Ray', 'Fire Spin', 'Flamethrower', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Ember', 'Quick Attack', 'Roar', 'Tail Whip', 'Confuse Ray', 'Fire Spin', 'Flamethrower', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Jigglypuff,"['Sing', 'Pound', 'Disable', 'Defense Curl', 'Double Slap', 'Rest', 'Body Slam', 'Double-Edge', 'Strength', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Solar Beam', 'Thunderbolt', 'Thunder', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Sing', 'Pound', 'Disable', 'Defense Curl', 'Double Slap', 'Rest', 'Body Slam', 'Double-Edge', 'Strength', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Solar Beam', 'Thunderbolt', 'Thunder', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Wigglytuff,"['Defense Curl', 'Disable', 'Double Slap', 'Sing', 'Body Slam', 'Double-Edge', 'Pound', 'Rest', 'Strength', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Solar Beam', 'Thunderbolt', 'Thunder', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Defense Curl', 'Disable', 'Double Slap', 'Sing', 'Body Slam', 'Double-Edge', 'Pound', 'Rest', 'Strength', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Solar Beam', 'Thunderbolt', 'Thunder', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Zubat,"['Leech Life', 'Supersonic', 'Bite', 'Confuse Ray', 'Wing Attack', 'Haze', 'Razor Wind', 'Whirlwind', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Rest', 'Substitute', 'Leech Life', 'Supersonic', 'Bite', 'Confuse Ray', 'Wing Attack', 'Haze', 'Razor Wind', 'Whirlwind', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Rest', 'Substitute']"
Golbat,"['Bite', 'Leech Life', 'Screech', 'Supersonic', 'Bite', 'Confuse Ray', 'Wing Attack', 'Haze', 'Razor Wind', 'Whirlwind', 'Toxic', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Rest', 'Substitute', 'Bite', 'Leech Life', 'Screech', 'Supersonic', 'Bite', 'Confuse Ray', 'Wing Attack', 'Haze', 'Razor Wind', 'Whirlwind', 'Toxic', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Rest', 'Substitute']"
Oddish,"['Absorb', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Acid', 'Petal Dance', 'Solar Beam', 'Cut', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute', 'Absorb', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Acid', 'Petal Dance', 'Solar Beam', 'Cut', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute']"
Gloom,"['Absorb', 'Poison Powder', 'Stun Spore', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Acid', 'Petal Dance', 'Solar Beam', 'Cut', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute', 'Absorb', 'Poison Powder', 'Stun Spore', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Acid', 'Petal Dance', 'Solar Beam', 'Cut', 'Swords Dance', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute']"
Vileplume,"['Acid', 'Petal Dance', 'Sleep Powder', 'Stun Spore', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Absorb', 'Solar Beam', 'Cut', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute', 'Acid', 'Petal Dance', 'Sleep Powder', 'Stun Spore', 'Poison Powder', 'Stun Spore', 'Sleep Powder', 'Absorb', 'Solar Beam', 'Cut', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Solar Beam', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Substitute']"
Paras,"['Scratch', 'Stun Spore', 'Leech Life', 'Spore', 'Slash', 'Growth', 'Cut', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Rest', 'Substitute', 'Scratch', 'Stun Spore', 'Leech Life', 'Spore', 'Slash', 'Growth', 'Cut', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Rest', 'Substitute']"
Parasect,"['Leech Life', 'Scratch', 'Stun Spore', 'Stun Spore', 'Leech Life', 'Spore', 'Slash', 'Growth', 'Cut', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Solar Beam', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Rest', 'Substitute', 'Leech Life', 'Scratch', 'Stun Spore', 'Stun Spore', 'Leech Life', 'Spore', 'Slash', 'Growth', 'Cut', 'Swords Dance', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Solar Beam', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Skull Bash', 'Rest', 'Substitute']"
Venonat,"['Disable', 'Tackle', 'Poison Powder', 'Leech Life', 'Stun Spore', 'Psybeam', 'Sleep Powder', 'Psychic', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Psychic', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Psywave', 'Substitute', 'Disable', 'Tackle', 'Supersonic', 'Confusion', 'Poison Powder', 'Leech Life', 'Stun Spore', 'Psybeam', 'Sleep Powder', 'Psychic', 'Flash', 'Toxic', 'Take Down', 'Double-Edge', 'Rage', 'Mega Drain', 'Solar Beam', 'Psychic', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Rest', 'Psywave', 'Substitute']"
Venomoth,"['Disable', 'Leech Life', 'Poison Powder', 'Tackle', 'Poison Powder', 'Leech Life', 'Stun Spore', 'Psybeam', 'Sleep Powder', 'Psychic', 'Razor Wind', 'Whirlwind', 'Toxic', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Solar Beam', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Swift', 'Rest', 'Psywave', 'Substitute', 'Confusion', 'Disable', 'Supersonic', 'Tackle', 'Poison Powder', 'Leech Life', 'Stun Spore', 'Psybeam', 'Sleep Powder', 'Psychic', 'Flash', 'Razor Wind', 'Whirlwind', 'Toxic', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Mega Drain', 'Solar Beam', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Swift', 'Rest', 'Psywave', 'Substitute']"
Diglett,"['Scratch', 'Growl', 'Dig', 'Sand Attack', 'Slash', 'Earthquake', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Rest', 'Rock Slide', 'Substitute', 'Scratch', 'Growl', 'Dig', 'Sand Attack', 'Slash', 'Earthquake', 'Cut', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Rest', 'Rock Slide', 'Substitute']"
Dugtrio,"['Dig', 'Growl', 'Scratch', 'Growl', 'Dig', 'Sand Attack', 'Slash', 'Earthquake', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Rest', 'Rock Slide', 'Substitute', 'Dig', 'Growl', 'Scratch', 'Growl', 'Dig', 'Sand Attack', 'Slash', 'Earthquake', 'Cut', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Rest', 'Rock Slide', 'Substitute']"
Meowth,"['Growl', 'Scratch', 'Bite', 'Pay Day', 'Screech', 'Fury Swipes', 'Slash', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Pay Day', 'Rage', 'Thunderbolt', 'Thunder', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Growl', 'Scratch', 'Bite', 'Pay Day', 'Screech', 'Fury Swipes', 'Slash', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Pay Day', 'Rage', 'Thunderbolt', 'Thunder', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Persian,"['Bite', 'Growl', 'Scratch', 'Screech', 'Bite', 'Pay Day', 'Screech', 'Fury Swipes', 'Slash', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Hyper Beam', 'Pay Day', 'Rage', 'Thunderbolt', 'Thunder', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Bite', 'Growl', 'Scratch', 'Screech', 'Bite', 'Pay Day', 'Screech', 'Fury Swipes', 'Slash', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Hyper Beam', 'Pay Day', 'Rage', 'Thunderbolt', 'Thunder', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Psyduck,"['Scratch', 'Tail Whip', 'Disable', 'Confusion', 'Fury Swipes', 'Hydro Pump', 'Surf', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Scratch', 'Tail Whip', 'Disable', 'Confusion', 'Fury Swipes', 'Hydro Pump', 'Surf', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Golduck,"['Disable', 'Scratch', 'Tail Whip', 'Tail Whip', 'Disable', 'Confusion', 'Fury Swipes', 'Hydro Pump', 'Surf', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Disable', 'Scratch', 'Tail Whip', 'Tail Whip', 'Disable', 'Confusion', 'Fury Swipes', 'Hydro Pump', 'Surf', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Mankey,"['Leer', 'Scratch', 'Karate Chop', 'Fury Swipes', 'Focus Energy', 'Seismic Toss', 'Thrash', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Thunderbolt', 'Thunder', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Swift', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute', 'Leer', 'Scratch', 'Low Kick', 'Karate Chop', 'Fury Swipes', 'Focus Energy', 'Seismic Toss', 'Thrash', 'Screech', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Thunderbolt', 'Thunder', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Swift', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute']"
Primeape,"['Fury Swipes', 'Karate Chop', 'Leer', 'Scratch', 'Karate Chop', 'Fury Swipes', 'Focus Energy', 'Seismic Toss', 'Thrash', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Thunderbolt', 'Thunder', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Swift', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute', 'Karate Chop', 'Leer', 'Low Kick', 'Scratch', 'Low Kick', 'Karate Chop', 'Fury Swipes', 'Focus Energy', 'Rage', 'Seismic Toss', 'Screech', 'Thrash', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Pay Day', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Thunderbolt', 'Thunder', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Swift', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute']"
Growlithe,"['Bite', 'Roar', 'Ember', 'Leer', 'Take Down', 'Agility', 'Flamethrower', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Dragon Rage', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Bite', 'Roar', 'Ember', 'Leer', 'Take Down', 'Agility', 'Flamethrower', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Rage', 'Dragon Rage', 'Dig', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Arcanine,"['Ember', 'Leer', 'Roar', 'Take Down', 'Agility', 'Bite', 'Flamethrower', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Dragon Rage', 'Dig', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute', 'Ember', 'Leer', 'Roar', 'Take Down', 'Agility', 'Bite', 'Flamethrower', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Rage', 'Dragon Rage', 'Dig', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Fire Blast', 'Swift', 'Skull Bash', 'Rest', 'Substitute']"
Poliwag,"['Bubble', 'Hypnosis', 'Water Gun', 'Double Slap', 'Body Slam', 'Amnesia', 'Hydro Pump', 'Surf', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Rage', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Skull Bash', 'Rest', 'Psywave', 'Substitute', 'Bubble', 'Hypnosis', 'Water Gun', 'Double Slap', 'Body Slam', 'Amnesia', 'Hydro Pump', 'Surf', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Rage', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Skull Bash', 'Rest', 'Psywave', 'Substitute']"
Poliwhirl,"['Bubble', 'Hypnosis', 'Water Gun', 'Hypnosis', 'Water Gun', 'Double Slap', 'Body Slam', 'Amnesia', 'Hydro Pump', 'Surf', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Psywave', 'Substitute', 'Bubble', 'Hypnosis', 'Water Gun', 'Hypnosis', 'Water Gun', 'Double Slap', 'Body Slam', 'Amnesia', 'Hydro Pump', 'Surf', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Psywave', 'Substitute']"
Poliwrath,"['Body Slam', 'Double Slap', 'Hypnosis', 'Water Gun', 'Hypnosis', 'Water Gun', 'Amnesia', 'Bubble', 'Hydro Pump', 'Surf', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Psywave', 'Substitute', 'Body Slam', 'Double Slap', 'Hypnosis', 'Water Gun', 'Hypnosis', 'Water Gun', 'Amnesia', 'Bubble', 'Hydro Pump', 'Surf', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Bubble Beam', 'Water Gun', 'Ice Beam', 'Blizzard', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Psychic', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Psywave', 'Substitute']"
Abra,"['Teleport', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Teleport', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Kadabra,"['Confusion', 'Disable', 'Teleport', 'Confusion', 'Disable', 'Psybeam', 'Recover', 'Psychic', 'Reflect', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Dig', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Kinesis', 'Teleport', 'Confusion', 'Disable', 'Psybeam', 'Recover', 'Psychic', 'Reflect', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Dig', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Alakazam,"['Confusion', 'Disable', 'Teleport', 'Confusion', 'Disable', 'Psybeam', 'Recover', 'Psychic', 'Reflect', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Dig', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute', 'Kinesis', 'Teleport', 'Confusion', 'Disable', 'Psybeam', 'Recover', 'Psychic', 'Reflect', 'Flash', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Hyper Beam', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Dig', 'Psychic', 'Teleport', 'Mimic', 'Double Team', 'Reflect', 'Bide', 'Metronome', 'Skull Bash', 'Rest', 'Thunder Wave', 'Psywave', 'Tri Attack', 'Substitute']"
Machop,"['Karate Chop', 'Low Kick', 'Leer', 'Focus Energy', 'Seismic Toss', 'Submission', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Fire Blast', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute', 'Karate Chop', 'Low Kick', 'Leer', 'Focus Energy', 'Seismic Toss', 'Submission', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Fire Blast', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute']"
Machoke,"['Karate Chop', 'Leer', 'Low Kick', 'Low Kick', 'Leer', 'Focus Energy', 'Seismic Toss', 'Submission', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Fire Blast', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute', 'Karate Chop', 'Leer', 'Low Kick', 'Low Kick', 'Leer', 'Focus Energy', 'Seismic Toss', 'Submission', 'Strength', 'Mega Punch', 'Mega Kick', 'Toxic', 'Body Slam', 'Take Down', 'Double-Edge', 'Submission', 'Counter', 'Seismic Toss', 'Rage', 'Earthquake', 'Fissure', 'Dig', 'Mimic', 'Double Team', 'Bide', 'Metronome', 'Fire Blast', 'Skull Bash', 'Rest', 'Rock Slide', 'Substitute']"
